;Buy Volume(MWh);Sell Volume(MWh);Volume(MWh);Price(â‚¬/MWh)
2020-05-14 05:00:00;22762.3;11765.1;22762.3;19.71
2020-05-14 06:00:00;22142.8;12748.9;22142.8;24.08
2020-05-14 07:00:00;23816.5;14361.1;23816.5;27.39
2020-05-14 08:00:00;26604.3;17704.6;26604.3;27.97
2020-05-14 09:00:00;28006.7;20859.2;28006.7;23.0
2020-05-14 10:00:00;28310.5;22897.8;28310.5;22.65
2020-05-14 11:00:00;28947.0;23823.5;28947.0;21.6
2020-05-14 12:00:00;29636.5;24763.7;29636.5;19.96
2020-05-14 13:00:00;30663.1;24578.6;30663.1;18.63
2020-05-14 14:00:00;31095.1;24090.3;31095.1;18.45
2020-05-14 15:00:00;31802.8;23076.9;31802.8;18.0
2020-05-14 16:00:00;31553.7;21149.5;31553.7;18.0
2020-05-14 17:00:00;28414.7;18559.1;28414.7;19.99
2020-05-14 18:00:00;26408.1;15864.3;26408.1;22.05
2020-05-14 19:00:00;25969.9;13680.5;25969.9;24.92
2020-05-14 20:00:00;22295.7;11980.8;22295.7;25.9
2020-05-14 21:00:00;21741.6;11490.6;21741.6;25.25
2020-05-14 22:00:00;20999.9;11593.2;20999.9;21.85
2020-05-14 23:00:00;22319.3;12881.5;22319.3;18.86
2020-05-15 00:00:00;22513.6;12392.1;22513.6;19.05
2020-05-15 01:00:00;23462.4;11809.9;23462.4;17.53
2020-05-15 02:00:00;23719.4;12218.2;23719.4;17.03
2020-05-15 03:00:00;23562.9;12078.5;23562.9;17.07
2020-05-15 04:00:00;23010.5;12050.2;23010.5;17.07
2020-05-15 05:00:00;22762.3;11765.1;22762.3;19.71
2020-05-15 06:00:00;22142.8;12748.9;22142.8;24.08
2020-05-15 07:00:00;23816.5;14361.1;23816.5;27.39
2020-05-15 08:00:00;26604.3;17704.6;26604.3;27.97
2020-05-15 09:00:00;28006.7;20859.2;28006.7;23.0
2020-05-15 10:00:00;28310.5;22897.8;28310.5;22.65
2020-05-15 11:00:00;28947.0;23823.5;28947.0;21.6
2020-05-15 12:00:00;29636.5;24763.7;29636.5;19.96
2020-05-15 13:00:00;30663.1;24578.6;30663.1;18.63
2020-05-15 14:00:00;31095.1;24090.3;31095.1;18.45
2020-05-15 15:00:00;31802.8;23076.9;31802.8;18.0
2020-05-15 16:00:00;31553.7;21149.5;31553.7;18.0
2020-05-15 17:00:00;28414.7;18559.1;28414.7;19.99
2020-05-15 18:00:00;26408.1;15864.3;26408.1;22.05
2020-05-15 19:00:00;25969.9;13680.5;25969.9;24.92
2020-05-15 20:00:00;22295.7;11980.8;22295.7;25.9
2020-05-15 21:00:00;21741.6;11490.6;21741.6;25.25
2020-05-15 22:00:00;20999.9;11593.2;20999.9;21.85
2020-05-15 23:00:00;22319.3;12881.5;22319.3;18.86
2020-05-13 00:00:00;18736.1;14652.1;18736.1;23.92
2020-05-13 01:00:00;19636.1;14459.2;19636.1;22.05
2020-05-13 02:00:00;20764.4;15036.0;20764.4;20.46
2020-05-13 03:00:00;21381.1;14746.5;21381.1;19.97
2020-05-13 04:00:00;21198.5;14079.7;21198.5;20.16
2020-05-13 05:00:00;21089.3;13623.0;21089.3;22.58
2020-05-13 06:00:00;21876.5;14079.2;21876.5;32.09
2020-05-13 07:00:00;24212.3;18528.8;24212.3;43.68
2020-05-13 08:00:00;27477.3;22115.4;27477.3;43.09
2020-05-13 09:00:00;27682.8;24492.9;27682.8;35.8
2020-05-13 10:00:00;27406.4;25208.8;27406.4;35.79
2020-05-13 11:00:00;27592.6;25924.2;27592.6;34.0
2020-05-13 12:00:00;28081.4;26385.6;28081.4;32.44
2020-05-13 13:00:00;27690.2;25879.8;27690.2;30.49
2020-05-13 14:00:00;27464.7;24346.4;27464.7;28.8
2020-05-13 15:00:00;27583.5;23146.0;27583.5;28.72
2020-05-13 16:00:00;26909.9;21646.8;26909.9;28.33
2020-05-13 17:00:00;25884.0;19399.5;25884.0;34.88
2020-05-13 18:00:00;26344.9;18468.1;26344.9;34.73
2020-05-13 19:00:00;26071.7;17225.6;26071.7;34.88
2020-05-13 20:00:00;22375.7;15021.5;22375.7;33.5
2020-05-13 21:00:00;21877.4;14306.6;21877.4;29.87
2020-05-13 22:00:00;20724.8;14373.8;20724.8;23.91
2020-05-13 23:00:00;21812.3;15466.2;21812.3;20.06
2020-05-16 00:00:00;21889.5;13168.1;21889.5;20.0
2020-05-16 01:00:00;22258.6;13171.0;22258.6;18.14
2020-05-16 02:00:00;21958.6;12421.8;21958.6;17.08
2020-05-16 03:00:00;21318.4;12009.1;21318.4;16.43
2020-05-16 04:00:00;21429.5;12479.6;21429.5;14.95
2020-05-16 05:00:00;21550.0;12591.3;21550.0;14.54
2020-05-16 06:00:00;22208.6;13579.9;22208.6;14.94
2020-05-16 07:00:00;22058.3;15678.0;22058.3;16.0
2020-05-16 08:00:00;23523.0;20308.4;23523.0;15.71
2020-05-16 09:00:00;25252.4;24184.3;25252.4;13.39
2020-05-16 10:00:00;27093.3;27914.1;27914.1;10.08
2020-05-16 11:00:00;27628.1;29548.8;29548.8;10.85
2020-05-16 12:00:00;27039.7;29977.6;29977.6;13.27
2020-05-16 13:00:00;26653.4;29800.7;29800.7;11.86
2020-05-16 14:00:00;26122.7;28222.1;28222.1;8.87
2020-05-16 15:00:00;25203.8;26527.6;26527.6;11.24
2020-05-16 16:00:00;24933.3;23623.2;24933.3;11.03
2020-05-16 17:00:00;24686.2;19408.5;24686.2;14.5
2020-05-16 18:00:00;23539.7;15665.3;23539.7;20.39
2020-05-16 19:00:00;22972.8;14447.3;22972.8;26.09
2020-05-16 20:00:00;22294.6;13804.6;22294.6;28.58
2020-05-16 21:00:00;21391.8;12457.3;21391.8;29.42
2020-05-16 22:00:00;20874.9;12436.1;20874.9;26.5
2020-05-16 23:00:00;20448.7;12798.5;20448.7;23.08
2020-05-17 00:00:00;24317.7;15343.9;24317.7;18.93
2020-05-17 01:00:00;24197.3;15711.3;24197.3;17.79
2020-05-17 02:00:00;24483.8;15787.7;24483.8;15.15
2020-05-17 03:00:00;24469.2;15921.3;24469.2;13.66
2020-05-17 04:00:00;24225.9;16024.9;24225.9;11.89
2020-05-17 05:00:00;23894.3;16467.3;23894.3;12.62
2020-05-17 06:00:00;23712.5;17406.1;23712.5;8.52
2020-05-17 07:00:00;23326.0;19122.6;23326.0;11.9
2020-05-17 08:00:00;24478.8;22978.9;24478.8;11.61
2020-05-17 09:00:00;25042.3;28137.5;28137.5;8.08
2020-05-17 10:00:00;25791.5;32121.2;32121.2;1.97
2020-05-17 11:00:00;25938.9;33371.4;33371.4;0.08
2020-05-17 12:00:00;27046.9;35584.4;35584.4;0.96
2020-05-17 13:00:00;27078.7;35804.2;35804.2;-5.19
2020-05-17 14:00:00;26963.9;34023.7;34023.7;-16.76
2020-05-17 15:00:00;27120.4;32274.2;32274.2;-14.9
2020-05-17 16:00:00;26345.2;29301.5;29301.5;-2.06
2020-05-17 17:00:00;24677.8;24074.5;24677.8;6.41
2020-05-17 18:00:00;25581.0;20074.0;25581.0;16.05
2020-05-17 19:00:00;24818.6;17874.2;24818.6;20.51
2020-05-17 20:00:00;22645.3;14324.3;22645.3;22.18
2020-05-17 21:00:00;23209.8;14372.1;23209.8;23.95
2020-05-17 22:00:00;23152.2;15008.1;23152.2;23.22
2020-05-17 23:00:00;22967.4;15414.8;22967.4;20.54
2020-05-18 00:00:00;19790.4;12807.7;19790.4;18.0
2020-05-18 01:00:00;20849.6;12844.3;20849.6;15.54
2020-05-18 02:00:00;21584.2;12864.8;21584.2;14.01
2020-05-18 03:00:00;21389.7;12896.0;21389.7;12.95
2020-05-18 04:00:00;21516.7;12557.3;21516.7;13.97
2020-05-18 05:00:00;20949.3;10967.7;20949.3;17.98
2020-05-18 06:00:00;20315.1;11397.7;20315.1;24.96
2020-05-18 07:00:00;23192.3;15453.5;23192.3;27.94
2020-05-18 08:00:00;25562.8;20360.0;25562.8;29.91
2020-05-18 09:00:00;26791.8;23925.8;26791.8;22.96
2020-05-18 10:00:00;28888.5;27744.1;28888.5;18.91
2020-05-18 11:00:00;30517.2;29226.2;30517.2;16.9
2020-05-18 12:00:00;31533.6;31024.4;31533.6;15.36
2020-05-18 13:00:00;31249.5;31406.4;31406.4;14.04
2020-05-18 14:00:00;31109.0;29943.0;31109.0;13.26
2020-05-18 15:00:00;31188.8;28018.7;31188.8;12.85
2020-05-18 16:00:00;31164.3;25225.1;31164.3;13.44
2020-05-18 17:00:00;28865.3;21605.7;28865.3;19.07
2020-05-18 18:00:00;26016.1;17793.7;26016.1;22.81
2020-05-18 19:00:00;25439.1;14997.3;25439.1;25.95
2020-05-18 20:00:00;21807.1;12456.3;21807.1;31.9
2020-05-18 21:00:00;21039.5;11726.7;21039.5;26.08
2020-05-18 22:00:00;20864.9;11645.7;20864.9;23.99
2020-05-18 23:00:00;19967.7;11673.8;19967.7;21.04
2020-05-19 00:00:00;22272.1;11096.0;22272.1;17.05
2020-05-19 01:00:00;24481.1;11823.9;24481.1;16.13
2020-05-19 02:00:00;24304.1;12196.1;24304.1;16.16
2020-05-19 03:00:00;24166.3;11896.1;24166.3;15.74
2020-05-19 04:00:00;23507.2;11598.4;23507.2;17.01
2020-05-19 05:00:00;22033.1;11309.0;22033.1;18.53
2020-05-19 06:00:00;21038.2;11694.8;21038.2;22.26
2020-05-19 07:00:00;22700.3;15760.2;22700.3;26.04
2020-05-19 08:00:00;25617.3;20181.5;25617.3;28.18
2020-05-19 09:00:00;26702.7;22825.8;26702.7;22.96
2020-05-19 10:00:00;28643.5;26186.6;28643.5;20.07
2020-05-19 11:00:00;30394.5;27906.5;30394.5;20.13
2020-05-19 12:00:00;30861.0;29149.6;30861.0;19.31
2020-05-19 13:00:00;30310.4;29634.0;30310.4;18.19
2020-05-19 14:00:00;30467.7;28933.7;30467.7;17.71
2020-05-19 15:00:00;30169.5;27267.1;30169.5;17.82
2020-05-19 16:00:00;30259.7;25047.7;30259.7;19.03
2020-05-19 17:00:00;27605.4;21100.8;27605.4;22.14
2020-05-19 18:00:00;25961.4;18574.6;25961.4;28.67
2020-05-19 19:00:00;26486.2;17233.8;26486.2;42.65
2020-05-19 20:00:00;21688.9;14759.7;21688.9;49.98
2020-05-19 21:00:00;21138.7;14133.3;21138.7;40.48
2020-05-19 22:00:00;19267.3;12072.9;19267.3;29.07
2020-05-19 23:00:00;19062.2;11774.9;19062.2;23.18
2020-05-20 00:00:00;21110.3;11894.5;21110.3;21.24
2020-05-20 01:00:00;21944.7;12382.6;21944.7;22.35
2020-05-20 02:00:00;22650.6;13065.6;22650.6;21.58
2020-05-20 03:00:00;22180.1;12598.4;22180.1;21.56
2020-05-20 04:00:00;22029.8;12285.6;22029.8;20.67
2020-05-20 05:00:00;20452.2;11087.2;20452.2;23.25
2020-05-20 06:00:00;22558.9;12700.3;22558.9;44.83
2020-05-20 07:00:00;24567.4;16518.0;24567.4;56.69
2020-05-20 08:00:00;28162.4;20716.3;28162.4;57.0
2020-05-20 09:00:00;29267.7;22818.5;29267.7;34.31
2020-05-20 10:00:00;30337.0;25258.8;30337.0;28.72
2020-05-20 11:00:00;30787.2;26404.3;30787.2;30.55
2020-05-20 12:00:00;30811.4;27451.1;30811.4;28.09
2020-05-20 13:00:00;30001.1;27463.5;30001.1;23.43
2020-05-20 14:00:00;30000.2;27080.9;30000.2;22.93
2020-05-20 15:00:00;30180.4;26078.6;30180.4;23.06
2020-05-20 16:00:00;29242.4;24246.4;29242.4;23.24
2020-05-20 17:00:00;28442.4;21557.0;28442.4;25.63
2020-05-20 18:00:00;27741.3;18154.9;27741.3;33.97
2020-05-20 19:00:00;27667.6;16666.3;27667.6;44.58
2020-05-20 20:00:00;22977.3;13645.9;22977.3;56.3
2020-05-20 21:00:00;22917.7;13249.1;22917.7;46.9
2020-05-20 22:00:00;20544.7;12323.0;20544.7;35.42
2020-05-20 23:00:00;21211.5;12633.5;21211.5;22.94
2020-05-21 00:00:00;19774.8;10903.2;19774.8;21.37
2020-05-21 01:00:00;19947.4;10494.6;19947.4;20.01
2020-05-21 02:00:00;20663.1;10965.5;20663.1;17.29
2020-05-21 03:00:00;21114.8;11113.1;21114.8;16.74
2020-05-21 04:00:00;21163.7;10612.8;21163.7;16.84
2020-05-21 05:00:00;21463.5;10995.9;21463.5;16.18
2020-05-21 06:00:00;21798.7;11979.4;21798.7;17.85
2020-05-21 07:00:00;22839.0;14192.5;22839.0;19.77
2020-05-21 08:00:00;26931.9;22442.5;26931.9;19.56
2020-05-21 09:00:00;27689.1;26720.1;27689.1;16.12
2020-05-21 10:00:00;28349.1;30680.5;30680.5;14.82
2020-05-21 11:00:00;29250.1;33426.1;33426.1;14.92
2020-05-21 12:00:00;29032.0;34582.5;34582.5;14.81
2020-05-21 13:00:00;29064.4;34453.0;34453.0;13.29
2020-05-21 14:00:00;28771.5;33198.1;33198.1;12.14
2020-05-21 15:00:00;28506.2;30789.4;30789.4;13.9
2020-05-21 16:00:00;27266.4;26829.0;27266.4;15.47
2020-05-21 17:00:00;27455.4;23323.9;27455.4;18.0
2020-05-21 18:00:00;25517.8;18853.8;25517.8;22.09
2020-05-21 19:00:00;25431.1;17411.7;25431.1;29.66
2020-05-21 20:00:00;21421.2;13866.5;21421.2;42.66
2020-05-21 21:00:00;21192.6;13611.8;21192.6;29.52
2020-05-21 22:00:00;19819.8;13274.0;19819.8;24.12
2020-05-21 23:00:00;19514.7;14139.2;19514.7;22.78
2020-05-22 00:00:00;21320.5;13807.0;21320.5;20.0
2020-05-22 01:00:00;21908.4;13944.5;21908.4;17.03
2020-05-22 02:00:00;22117.6;14366.7;22117.6;15.5
2020-05-22 03:00:00;22673.9;13865.4;22673.9;14.02
2020-05-22 04:00:00;22199.8;13476.2;22199.8;14.15
2020-05-22 05:00:00;23108.4;13108.4;23108.4;15.75
2020-05-22 06:00:00;22237.5;13719.1;22237.5;20.83
2020-05-22 07:00:00;24062.0;15490.6;24062.0;21.94
2020-05-22 08:00:00;27324.0;20398.6;27324.0;21.92
2020-05-22 09:00:00;28251.4;24111.3;28251.4;21.2
2020-05-22 10:00:00;29566.1;25762.8;29566.1;16.49
2020-05-22 11:00:00;29690.3;26048.9;29690.3;14.59
2020-05-22 12:00:00;29506.6;26525.2;29506.6;14.69
2020-05-22 13:00:00;29501.6;26024.8;29501.6;14.57
2020-05-22 14:00:00;29059.7;24244.8;29059.7;16.09
2020-05-22 15:00:00;27582.8;22237.1;27582.8;17.27
2020-05-22 16:00:00;27762.4;19719.0;27762.4;18.35
2020-05-22 17:00:00;26183.4;17391.6;26183.4;22.07
2020-05-22 18:00:00;25323.2;15039.8;25323.2;22.98
2020-05-22 19:00:00;25609.2;14739.2;25609.2;23.71
2020-05-22 20:00:00;21826.8;12904.4;21826.8;23.35
2020-05-22 21:00:00;21951.3;12497.6;21951.3;22.2
2020-05-22 22:00:00;20860.7;13067.7;20860.7;22.81
2020-05-22 23:00:00;21213.9;13736.5;21213.9;20.47
2020-05-23 00:00:00;23046.9;12488.4;23046.9;14.01
2020-05-23 01:00:00;23284.9;13124.5;23284.9;11.48
2020-05-23 02:00:00;23065.3;13189.3;23065.3;10.87
2020-05-23 03:00:00;23254.9;13260.6;23254.9;8.72
2020-05-23 04:00:00;23271.8;13039.4;23271.8;9.37
2020-05-23 05:00:00;23258.1;12832.1;23258.1;9.5
2020-05-23 06:00:00;23786.4;13192.4;23786.4;12.37
2020-05-23 07:00:00;23434.0;12936.2;23434.0;15.07
2020-05-23 08:00:00;24521.4;14957.8;24521.4;16.57
2020-05-23 09:00:00;25056.9;15792.2;25056.9;16.72
2020-05-23 10:00:00;26042.7;17111.9;26042.7;15.53
2020-05-23 11:00:00;26926.6;18504.6;26926.6;12.63
2020-05-23 12:00:00;26215.3;20107.3;26215.3;12.7
2020-05-23 13:00:00;26810.1;20479.5;26810.1;4.64
2020-05-23 14:00:00;26721.3;20792.3;26721.3;0.01
2020-05-23 15:00:00;26644.5;20612.8;26644.5;-0.94
2020-05-23 16:00:00;26749.7;19621.1;26749.7;-0.38
2020-05-23 17:00:00;25758.9;17781.2;25758.9;0.75
2020-05-23 18:00:00;26290.7;16511.5;26290.7;8.01
2020-05-23 19:00:00;25548.0;14031.1;25548.0;12.2
2020-05-23 20:00:00;24627.3;13315.6;24627.3;14.04
2020-05-23 21:00:00;24248.3;12935.7;24248.3;13.94
2020-05-23 22:00:00;23445.4;13548.3;23445.4;14.56
2020-05-23 23:00:00;22465.9;14841.4;22465.9;13.99
2020-05-24 00:00:00;24210.9;16421.4;24210.9;0.03
2020-05-24 01:00:00;24696.6;17663.0;24696.6;-2.44
2020-05-24 02:00:00;24974.2;17799.7;24974.2;-8.77
2020-05-24 03:00:00;25107.8;17880.5;25107.8;-20.01
2020-05-24 04:00:00;26024.2;17578.2;26024.2;-20.37
2020-05-24 05:00:00;25859.7;17774.5;25859.7;-24.65
2020-05-24 06:00:00;25464.9;17683.1;25464.9;-30.98
2020-05-24 07:00:00;25165.7;19347.3;25165.7;-25.0
2020-05-24 08:00:00;26084.2;22565.3;26084.2;-26.97
2020-05-24 09:00:00;26838.1;26102.2;26838.1;-39.46
2020-05-24 10:00:00;27774.8;28986.9;28986.9;-63.04
2020-05-24 11:00:00;28477.7;30323.0;30323.0;-63.06
2020-05-24 12:00:00;28252.6;30803.3;30803.3;-70.04
2020-05-24 13:00:00;27950.3;30688.4;30688.4;-74.97
2020-05-24 14:00:00;27212.4;29263.5;29263.5;-74.97
2020-05-24 15:00:00;27804.1;27646.1;27804.1;-69.99
2020-05-24 16:00:00;27176.8;24865.8;27176.8;-57.74
2020-05-24 17:00:00;25739.2;21781.1;25739.2;-16.98
2020-05-24 18:00:00;26097.3;19157.0;26097.3;1.54
2020-05-24 19:00:00;26425.2;16737.8;26425.2;8.03
2020-05-24 20:00:00;26343.6;14834.9;26343.6;14.0
2020-05-24 21:00:00;26318.0;14023.8;26318.0;14.39
2020-05-24 22:00:00;26293.1;14491.5;26293.1;16.31
2020-05-24 23:00:00;25708.0;15579.7;25708.0;8.0
2020-05-25 00:00:00;21527.8;13479.7;21527.8;13.01
2020-05-25 01:00:00;21590.2;14265.9;21590.2;12.03
2020-05-25 02:00:00;21700.4;14184.3;21700.4;8.03
2020-05-25 03:00:00;21884.3;14494.5;21884.3;7.59
2020-05-25 04:00:00;21721.8;13782.4;21721.8;7.73
2020-05-25 05:00:00;21310.4;11730.5;21310.4;9.99
2020-05-25 06:00:00;23112.3;11543.2;23112.3;16.02
2020-05-25 07:00:00;24300.4;13146.3;24300.4;21.09
2020-05-25 08:00:00;28496.1;17990.6;28496.1;22.06
2020-05-25 09:00:00;30139.0;20910.1;30139.0;20.92
2020-05-25 10:00:00;31292.9;23644.1;31292.9;20.0
2020-05-25 11:00:00;31684.8;24907.5;31684.8;20.94
2020-05-25 12:00:00;32336.1;26021.7;32336.1;17.5
2020-05-25 13:00:00;33056.0;27268.4;33056.0;15.47
2020-05-25 14:00:00;33191.2;27137.6;33191.2;14.38
2020-05-25 15:00:00;33099.1;26224.6;33099.1;14.0
2020-05-25 16:00:00;32119.0;24379.1;32119.0;15.75
2020-05-25 17:00:00;30801.7;22313.0;30801.7;18.9
2020-05-25 18:00:00;28360.9;19054.7;28360.9;23.53
2020-05-25 19:00:00;28313.9;16172.1;28313.9;26.08
2020-05-25 20:00:00;23850.5;12108.4;23850.5;38.32
2020-05-25 21:00:00;22684.0;11628.6;22684.0;34.35
2020-05-25 22:00:00;21793.8;11200.7;21793.8;26.25
2020-05-25 23:00:00;21489.0;11264.7;21489.0;23.19
2020-05-26 00:00:00;20441.9;12511.9;20441.9;21.1
2020-05-26 01:00:00;21813.4;13085.3;21813.4;22.63
2020-05-26 02:00:00;21510.0;13376.4;21510.0;21.41
2020-05-26 03:00:00;21000.0;13286.9;21000.0;21.49
2020-05-26 04:00:00;19865.9;12847.1;19865.9;22.65
2020-05-26 05:00:00;19457.6;11707.7;19457.6;22.72
2020-05-26 06:00:00;21158.1;13652.8;21158.1;34.94
2020-05-26 07:00:00;23025.9;16582.7;23025.9;40.05
2020-05-26 08:00:00;25962.2;20737.4;25962.2;34.65
2020-05-26 09:00:00;26689.3;24358.9;26689.3;24.21
2020-05-26 10:00:00;28206.8;27258.6;28206.8;22.59
2020-05-26 11:00:00;29505.4;28833.5;29505.4;21.97
2020-05-26 12:00:00;29818.2;29892.4;29892.4;21.0
2020-05-26 13:00:00;30152.8;30328.8;30328.8;19.75
2020-05-26 14:00:00;30042.5;29736.6;30042.5;19.98
2020-05-26 15:00:00;29314.3;28306.8;29314.3;20.91
2020-05-26 16:00:00;27584.6;25549.0;27584.6;21.0
2020-05-26 17:00:00;25499.8;21878.4;25499.8;24.2
2020-05-26 18:00:00;25452.5;18097.8;25452.5;31.29
2020-05-26 19:00:00;24264.0;15497.8;24264.0;47.9
2020-05-26 20:00:00;21520.5;14368.1;21520.5;50.15
2020-05-26 21:00:00;20637.0;13244.9;20637.0;35.95
2020-05-26 22:00:00;19994.3;12655.7;19994.3;31.51
2020-05-26 23:00:00;19914.3;13420.8;19914.3;24.15
2020-05-27 00:00:00;18836.6;10947.6;18836.6;23.15
2020-05-27 01:00:00;20637.6;11266.1;20637.6;21.68
2020-05-27 02:00:00;20696.1;11614.8;20696.1;21.4
2020-05-27 03:00:00;20600.2;11865.5;20600.2;21.92
2020-05-27 04:00:00;20496.8;11697.5;20496.8;21.99
2020-05-27 05:00:00;20954.8;11519.6;20954.8;22.54
2020-05-27 06:00:00;21897.4;12154.2;21897.4;26.05
2020-05-27 07:00:00;23730.1;14884.2;23730.1;31.94
2020-05-27 08:00:00;26663.9;19965.5;26663.9;26.85
2020-05-27 09:00:00;26815.8;24280.3;26815.8;24.1
2020-05-27 10:00:00;30039.8;27986.4;30039.8;21.16
2020-05-27 11:00:00;29933.1;29541.0;29933.1;23.08
2020-05-27 12:00:00;30916.7;29799.2;30916.7;22.04
2020-05-27 13:00:00;30786.1;29526.7;30786.1;20.71
2020-05-27 14:00:00;30706.8;28005.1;30706.8;20.0
2020-05-27 15:00:00;30349.1;25936.9;30349.1;19.99
2020-05-27 16:00:00;29653.9;22689.0;29653.9;19.65
2020-05-27 17:00:00;27878.6;19485.1;27878.6;21.4
2020-05-27 18:00:00;27112.3;15938.6;27112.3;22.76
2020-05-27 19:00:00;26374.5;13320.9;26374.5;24.92
2020-05-27 20:00:00;22424.4;10574.6;22424.4;25.54
2020-05-27 21:00:00;21527.0;10109.8;21527.0;23.99
2020-05-27 22:00:00;20918.8;10235.2;20918.8;22.65
2020-05-27 23:00:00;20844.6;10706.3;20844.6;20.02
2020-05-28 00:00:00;21535.0;10575.9;21535.0;18.09
2020-05-28 01:00:00;22325.8;10989.8;22325.8;16.31
2020-05-28 02:00:00;21768.4;11311.2;21768.4;16.2
2020-05-28 03:00:00;21782.0;11338.1;21782.0;15.92
2020-05-28 04:00:00;20938.1;10731.9;20938.1;16.16
2020-05-28 05:00:00;21083.6;9976.3;21083.6;18.03
2020-05-28 06:00:00;20833.1;11283.3;20833.1;22.94
2020-05-28 07:00:00;22101.1;14645.1;22101.1;25.55
2020-05-28 08:00:00;25772.9;18985.3;25772.9;25.16
2020-05-28 09:00:00;27184.0;22994.8;27184.0;22.99
2020-05-28 10:00:00;28350.0;25822.3;28350.0;20.15
2020-05-28 11:00:00;29291.1;27221.3;29291.1;18.95
2020-05-28 12:00:00;29739.5;28941.6;29739.5;18.0
2020-05-28 13:00:00;30564.5;30389.0;30564.5;17.03
2020-05-28 14:00:00;30905.7;29933.7;30905.7;16.9
2020-05-28 15:00:00;30464.9;28335.4;30464.9;16.19
2020-05-28 16:00:00;30304.0;25965.4;30304.0;15.48
2020-05-28 17:00:00;28537.0;22047.9;28537.0;19.99
2020-05-28 18:00:00;26303.9;17979.1;26303.9;22.99
2020-05-28 19:00:00;25112.8;16008.5;25112.8;26.15
2020-05-28 20:00:00;20545.9;12067.7;20545.9;26.11
2020-05-28 21:00:00;19629.5;11236.9;19629.5;27.16
2020-05-28 22:00:00;18430.5;10587.3;18430.5;25.05
2020-05-28 23:00:00;19708.9;11355.1;19708.9;22.39
2020-05-29 00:00:00;21797.3;11469.0;21797.3;19.42
2020-05-29 01:00:00;23033.2;11186.6;23033.2;18.88
2020-05-29 02:00:00;22826.6;11402.7;22826.6;18.22
2020-05-29 03:00:00;22995.3;11688.0;22995.3;19.07
2020-05-29 04:00:00;21988.8;11446.5;21988.8;19.43
2020-05-29 05:00:00;20915.3;11981.6;20915.3;22.36
2020-05-29 06:00:00;21364.8;13295.7;21364.8;27.92
2020-05-29 07:00:00;23320.5;16600.2;23320.5;37.2
2020-05-29 08:00:00;26818.0;22083.2;26818.0;30.92
2020-05-29 09:00:00;27182.3;26122.9;27182.3;24.4
